under-five deaths,infant deaths,Adult Mortality,HIV/AIDS,Schooling,Income composition of resources,Diphtheria,BMI,Polio,Life expectancy
-0.20593505091968287,-0.18916651266300824,-0.3772106734267335,-0.3234448000817086,1.6260694370755513,0.9641773101155627,0.49398764342848606,1.198474806859754,0.4047346009024487,76.2
-0.19970134585779237,-0.18916651266300824,-0.3691500045331889,-0.3234448000817086,1.6260694370755513,0.9544109641167792,0.49398764342848606,1.1683608025497505,0.70454398678701,76.0
-0.19970134585779237,-0.18068521103771382,-1.2316415761424564,-0.3234448000817086,1.5954305459678635,0.9495277911173874,0.3670628798141662,1.1382467982397473,0.70454398678701,75.9
-0.19970134585779237,-0.18068521103771382,-1.2316415761424564,-0.3234448000817086,1.5647916548601768,0.9202287531210367,0.3670628798141662,-1.6021275939705488,0.44756451317167173,75.7
-0.1934676407959019,-0.1722039094124194,-0.3530286667460998,-0.3234448000817086,1.4728749815371145,0.8518643311295522,0.49398764342848606,1.0780187896197406,0.5332243377101179,75.5
-0.1934676407959019,-0.1722039094124194,-0.312725322278377,-0.3234448000817086,1.3809583082140524,0.8127989471344179,0.49398764342848606,1.0479047853097376,0.6188841622485639,75.6
-0.1934676407959019,-0.1722039094124194,-0.312725322278377,-0.3234448000817086,1.319680525998678,0.8030326011356343,0.45167938889037945,1.0177907809997344,0.4903944254408948,75.4
-0.18723393573401143,-0.1722039094124194,-0.2885433155977434,-0.3234448000817086,1.319680525998678,0.7834999091380672,0.3670628798141662,0.987676776689731,0.4047346009024487,74.8
-0.18723393573401143,-0.163722607787125,-0.30466465338483245,-0.3234448000817086,1.2584027437833034,0.7542008711417164,0.3670628798141662,0.9625817730980616,0.4047346009024487,75.2
-0.18723393573401143,-0.163722607787125,-0.30466465338483245,-0.3234448000817086,1.319680525998678,0.7444345251429328,0.6632206615809125,0.9324677687880584,0.5332243377101179,74.9
-0.18723393573401143,-0.163722607787125,-1.2235809072489119,-0.3234448000817086,1.319680525998678,0.7200186601459739,0.6632206615809125,0.902353764478055,0.36190468863322567,74.7
-0.18100023067212093,-0.163722607787125,-0.2240579644493869,-0.3234448000817086,1.3503194171063646,0.695602795149015,0.5786041525046993,0.872239760168052,0.5332243377101179,74.1
